             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           7345725       gpu  Gf_23_4   hanwen  R   23:29:06      1 cpn-k06-20-01
           7345708       gpu  Gf_27_4   hanwen  R   23:37:09      1 cpn-k05-11-01
           7346017 general-c ash3d_28   qyang5  R   22:41:36      1 cpn-k08-35-02
           7346004 general-c ash3d_28   qyang5  R   22:48:34      1 cpn-k08-01-02
           7345792 general-c ash3d_28   qyang5  R   22:50:28      1 cpn-k08-27-01
           7345791 general-c ash3d_28   qyang5  R   22:50:33      1 cpn-k08-05-01
           7346032 general-c ash_301_   qyang5  R   22:34:52      1 cpn-k10-04-01
           7346006 general-c run_ash3   qyang5  R   22:45:47      1 cpn-d15-07
           7345334 general-c  MS-v8-6 mdiazara  R 1-03:16:54      1 cpn-f16-04
           7345709 general-c Weak-Ref zhixuanc  R   23:35:29      6 cpn-k07-06-02,cpn-k08-13-01,cpn-k08-39-01,cpn-k11-24-02,cpn-k11-28-02,cpn-k13-39-02
        7346035_19 general-c    image tianlema  R   16:50:47      1 cpn-f16-10
        7346035_18 general-c    image tianlema  R   17:16:01      1 cpn-f16-34
        7346035_17 general-c    image tianlema  R   17:38:24      1 cpn-f16-07
        7346035_16 general-c    image tianlema  R   17:44:57      1 cpn-f16-38
        7346035_15 general-c    image tianlema  R   18:30:51      1 cpn-f16-12
           7345750 general-c RefNew_E zhixuanc  R   23:11:59      2 cpn-k13-14-01,cpn-k13-40-01
        7346035_14 general-c    image tianlema  R   18:59:42      1 cpn-f16-27
        7346035_13 general-c    image tianlema  R   19:19:20      1 cpn-f16-36
        7346035_12 general-c    image tianlema  R   20:33:37      1 cpn-f16-03
        7346035_11 general-c    image tianlema  R   20:36:57      1 cpn-f16-16
        7346035_10 general-c    image tianlema  R   20:41:42      1 cpn-f16-39
         7346035_9 general-c    image tianlema  R   20:42:24      1 cpn-f16-08
         7346035_8 general-c    image tianlema  R   20:45:53      1 cpn-f16-33
         7346035_7 general-c    image tianlema  R   20:57:08      1 cpn-f16-19
         7346035_6 general-c    image tianlema  R   21:03:18      1 cpn-f16-18
         7346035_5 general-c    image tianlema  R   21:34:08      1 cpn-f16-11
         7346035_4 general-c    image tianlema  R   21:35:26      1 cpn-f16-32
         7346035_3 general-c    image tianlema  R   21:36:13      1 cpn-f16-14
         7346035_2 general-c    image tianlema  R   21:45:48      1 cpn-f16-17
         7346035_1 general-c    image tianlema  R   22:05:39      1 cpn-f16-05
         7346035_0 general-c    image tianlema  R   22:06:03      1 cpn-f16-26
         7347079_3 general-c    image tianlema  R   19:50:56      1 cpn-k10-18-02
         7347079_4 general-c    image tianlema  R   19:50:56      1 cpn-k13-26-02
           7346930 general-c    cifar tianlema  R   20:03:01      1 cpn-k10-06-01
           7346883 general-c     tiny tianlema  R   20:05:02      1 cpn-k08-24-02
         7347079_0 general-c    image tianlema  R   19:52:57      1 cpn-k14-04-02
         7347079_1 general-c    image tianlema  R   19:52:57      1 cpn-k14-14-02
         7347079_2 general-c    image tianlema  R   19:52:57      1 cpn-k05-20-02
           7339546 general-c untreate rjdamian  R 2-10:13:00      4 cpn-k07-08-01,cpn-k10-07-01,cpn-k10-17-02,cpn-k16-05-01
           7347356 general-c runFilte     jmdv  R    7:34:11      1 cpn-f16-15
           7348389 general-c runFilte     jmdv  R    2:44:11      1 cpn-d15-07
           7344850 general-c runFilte     jmdv  R 1-12:28:16      1 cpn-f16-30
        7348439_85 general-c test-arr  sparida  R       8:28      1 cpn-f16-06
        7348439_84 general-c test-arr  sparida  R       8:39      1 cpn-f16-13
        7348439_83 general-c test-arr  sparida  R      11:11      1 cpn-f16-31
        7348439_82 general-c test-arr  sparida  R      11:26      1 cpn-f16-25
        7348439_81 general-c test-arr  sparida  R      11:57      1 cpn-f16-25
        7348439_80 general-c test-arr  sparida  R      12:15      1 cpn-f16-31
        7348439_79 general-c test-arr  sparida  R      12:17      1 cpn-f16-31
        7348439_78 general-c test-arr  sparida  R      12:26      1 cpn-f16-31
        7348439_77 general-c test-arr  sparida  R      12:35      1 cpn-f16-25
        7348439_76 general-c test-arr  sparida  R      12:42      1 cpn-f16-25
        7348439_75 general-c test-arr  sparida  R      12:44      1 cpn-f16-24
        7348439_74 general-c test-arr  sparida  R      13:21      1 cpn-f16-09
        7348439_73 general-c test-arr  sparida  R      13:49      1 cpn-f16-13
        7348439_72 general-c test-arr  sparida  R      14:00      1 cpn-f16-13
        7348439_71 general-c test-arr  sparida  R      14:01      1 cpn-f16-13
        7348439_70 general-c test-arr  sparida  R      14:31      1 cpn-f16-06
        7348439_68 general-c test-arr  sparida  R      14:35      1 cpn-f16-06
        7348439_69 general-c test-arr  sparida  R      14:35      1 cpn-f16-06
        7348439_67 general-c test-arr  sparida  R      15:01      1 cpn-f16-09
        7348439_66 general-c test-arr  sparida  R      15:09      1 cpn-f16-24
        7348439_65 general-c test-arr  sparida  R      15:10      1 cpn-f16-37
        7348439_64 general-c test-arr  sparida  R      15:15      1 cpn-f16-09
        7348439_63 general-c test-arr  sparida  R      15:25      1 cpn-f16-37
        7348439_62 general-c test-arr  sparida  R      15:26      1 cpn-f16-24
        7348439_61 general-c test-arr  sparida  R      15:28      1 cpn-f16-37
        7348439_60 general-c test-arr  sparida  R      15:29      1 cpn-f16-24
        7348439_59 general-c test-arr  sparida  R      15:39      1 cpn-f16-29
        7348439_58 general-c test-arr  sparida  R      15:41      1 cpn-f16-09
        7348439_57 general-c test-arr  sparida  R      15:46      1 cpn-f16-29
        7348439_56 general-c test-arr  sparida  R      15:48      1 cpn-f16-28
        7348439_55 general-c test-arr  sparida  R      15:51      1 cpn-f16-29
        7348439_54 general-c test-arr  sparida  R      16:06      1 cpn-f16-28
        7348439_42 general-c test-arr  sparida  R      54:05      1 cpn-f16-09
        7348439_43 general-c test-arr  sparida  R      54:05      1 cpn-f16-09
        7348439_44 general-c test-arr  sparida  R      54:05      1 cpn-f16-09
        7348439_45 general-c test-arr  sparida  R      54:05      1 cpn-f16-09
        7348439_46 general-c test-arr  sparida  R      54:05      1 cpn-f16-09
        7348439_47 general-c test-arr  sparida  R      54:05      1 cpn-f16-09
        7348439_48 general-c test-arr  sparida  R      54:05      1 cpn-f16-24
        7348439_49 general-c test-arr  sparida  R      54:05      1 cpn-f16-24
        7348439_50 general-c test-arr  sparida  R      54:05      1 cpn-f16-24
        7348439_51 general-c test-arr  sparida  R      54:05      1 cpn-f16-24
        7348439_52 general-c test-arr  sparida  R      54:05      1 cpn-f16-24
        7348439_53 general-c test-arr  sparida  R      54:05      1 cpn-f16-24
        7348439_32 general-c test-arr  sparida  R      58:36      1 cpn-f16-23
        7348439_33 general-c test-arr  sparida  R      58:36      1 cpn-f16-23
        7348439_34 general-c test-arr  sparida  R      58:36      1 cpn-f16-23
        7348439_35 general-c test-arr  sparida  R      58:36      1 cpn-f16-23
        7348439_36 general-c test-arr  sparida  R      58:36      1 cpn-f16-23
        7348439_37 general-c test-arr  sparida  R      58:36      1 cpn-f16-23
        7348439_38 general-c test-arr  sparida  R      58:36      1 cpn-f16-23
        7348439_39 general-c test-arr  sparida  R      58:36      1 cpn-f16-23
        7348439_40 general-c test-arr  sparida  R      58:36      1 cpn-f16-23
        7348439_41 general-c test-arr  sparida  R      58:36      1 cpn-f16-23
           7348418 general-c     Job8 mriganka  R    1:27:10      4 cpn-k11-34-01,cpn-k13-12-02,cpn-k14-08-02,cpn-k14-40-02
           7348417 general-c     Job7 mriganka  R    2:04:12      4 cpn-k08-07-02,cpn-k14-34-01,cpn-k16-24-02,cpn-k16-36-02
           7348426 general-c    Job15 mriganka  R      24:51      2 cpn-k07-03-02,cpn-k14-15-02
           7348424 general-c    Job13 mriganka  R      42:57      2 cpn-k08-03-01,cpn-k10-38-01
           7348419 general-c     Job9 mriganka  R    1:11:06      2 cpn-k08-06-01,cpn-k16-37-02
           7348414 general-c     Job4 mriganka  R    1:19:10      2 cpn-k16-06-02,cpn-k16-14-01
           7348413 general-c     Job3 mriganka  R    1:25:44      2 cpn-k05-20-01,cpn-k05-39-02
           7345766 general-c Ori-RCM- zhixuanc  R   23:06:17      2 cpn-k07-02-01,cpn-k07-07-02
           7345764 general-c Ori-RCM- zhixuanc  R   23:06:36      2 cpn-k11-25-02,cpn-k13-01-01
           7348411 general-c     Job1 mriganka  R    1:57:31      2 cpn-k06-12-01,cpn-k06-39-01
           7348409 general-c Train_13 mriganka  R    1:09:06      1 cpn-k14-30-01
           7338440 general-c   HIZ_12 mriganka  R 2-20:42:45      1 cpn-k13-06-02
           7345687 general-c      eel mohsenda  R   21:49:26     40 cpn-k07-13-02,cpn-k08-04-02,cpn-k08-08-02,cpn-k08-23-01,cpn-k08-25-02,cpn-k08-36-01,cpn-k08-37-01,cpn-k08-38-02,cpn-k08-39-02,cpn-k10-02-01,cpn-k10-06-02,cpn-k10-07-02,cpn-k10-12-02,cpn-k10-13-[01-02],cpn-k10-16-[01-02],cpn-k10-17-01,cpn-k10-18-01,cpn-k10-23-02,cpn-k10-24-01,cpn-k10-27-01,cpn-k10-28-01,cpn-k10-29-02,cpn-k10-30-02,cpn-k10-34-02,cpn-k10-37-01,cpn-k10-39-02,cpn-k10-40-02,cpn-k11-23-02,cpn-k11-25-01,cpn-k11-30-02,cpn-k11-34-02,cpn-k11-35-01,cpn-k11-40-02,cpn-k13-35-01,cpn-k13-36-01,cpn-k13-38-01,cpn-k14-39-02,cpn-k16-14-02
           7345213 general-c GATK_sub tianying  R 1-05:26:15      1 cpn-k16-12-01
           7345211 general-c GATK_sub tianying  R 1-05:38:16      1 cpn-f16-29
           7345209 general-c GATK_sub tianying  R 1-05:50:00      1 cpn-k13-08-01
           7345207 general-c GATK_sub tianying  R 1-05:51:21      1 cpn-f16-37
           7345205 general-c GATK_sub tianying  R 1-05:51:24      1 cpn-f16-28
           7343962 general-c   wg5_90 rutaoyao  R 1-19:24:32      1 cpn-k05-11-02
           7347365       viz          tianying  R    7:35:16      1 viz-m22-07
           7343859 general-c  wg3_189 rutaoyao  R 1-19:57:29      1 cpn-k14-24-01
           7343875 general-c    wg5_3 rutaoyao  R 1-19:49:09      1 cpn-k14-23-01
           7343885 general-c   wg5_13 rutaoyao  R 1-19:49:09      1 cpn-k14-23-01
           7343852 general-c  wg3_182 rutaoyao  R 1-19:59:31      1 cpn-f16-29
           7343813 general-c  wg3_143 rutaoyao  R 1-20:05:39      1 cpn-k16-16-02
           7343802 general-c  wg3_132 rutaoyao  R 1-20:07:41      1 cpn-k16-19-02
           7343829 general-c  wg3_159 rutaoyao  R 1-20:03:37      1 cpn-k16-35-01
           7343758 general-c   wg3_88 rutaoyao  R 1-20:11:43      1 cpn-d07-20-01
           7343685 general-c   wg3_15 rutaoyao  R 1-20:21:51      1 cpn-f16-28
           7343710 general-c   wg3_40 rutaoyao  R 1-20:19:50      1 cpn-f16-37
           7339344 general-c fastq-du     jw24  R 2-10:40:30      1 cpn-d15-07
           7339573 general-c      st6 amirmahd  R 2-01:40:07     20 cpn-k07-01-01,cpn-k07-02-02,cpn-k07-08-02,cpn-k08-07-01,cpn-k08-15-01,cpn-k10-04-02,cpn-k10-08-02,cpn-k10-19-[01-02],cpn-k10-26-[01-02],cpn-k11-30-01,cpn-k13-03-02,cpn-k13-16-01,cpn-k13-24-01,cpn-k14-03-02,cpn-k14-13-02,cpn-k16-17-02,cpn-k16-23-01,cpn-k16-24-01
           7345666 general-c S28_hole pavankum  R 1-00:00:49      4 cpn-k07-04-02,cpn-k13-17-01,cpn-k13-34-01,cpn-k14-12-01
           7349280 general-c 100GPa_P tiangebi  R       2:41      1 cpn-d14-07
           7349208 general-c 100GPa_P tiangebi  R       4:42      1 cpn-d14-11
           7349135 general-c 100GPa_P tiangebi  R       8:44      1 cpn-d14-05
           7348655 general-c 100GPa_P tiangebi  R      34:54      1 cpn-d14-02
           7348631 general-c 100GPa_P tiangebi  R      59:02      1 cpn-d15-33
           7348438 general-c 100GPa_P tiangebi  R    1:29:16      1 cpn-d14-04
           7348437 general-c 100GPa_P tiangebi  R    1:43:24      1 cpn-d14-03
           7347400 general-c 100GPa_P tiangebi  R    6:08:26      1 cpn-d14-10
           7347695 general-c      q4d    arall  R    3:16:54      6 cpn-k11-39-02,cpn-k11-40-01,cpn-k13-07-02,cpn-k13-14-02,cpn-k13-15-02,cpn-k13-18-01
           7347692 general-c    q3q4d    arall  R    3:35:58      6 cpn-k05-21-[01-02],cpn-k05-30-01,cpn-k05-31-02,cpn-k06-20-02,cpn-k06-21-01
           7347729 general-c      4sp    arall  R    3:11:13      4 cpn-k08-38-01,cpn-k11-36-01,cpn-k11-37-[01-02]
           7347693 general-c      q4s    arall  R    3:16:54      4 cpn-k13-23-[01-02],cpn-k13-25-[01-02]
           7347813 general-c c4_dr_r1  xliang5  R    2:57:45      4 cpn-k11-29-02,cpn-k11-38-02,cpn-k13-02-01,cpn-k14-16-02
           7347697 general-c      4dp    arall  R    3:16:54      4 cpn-k13-29-01,cpn-k13-30-01,cpn-k14-37-01,cpn-k16-04-01
           7347728 general-c      4dv    arall  R    3:14:22      4 cpn-k11-24-01,cpn-k11-26-01,cpn-k11-29-01,cpn-k11-35-02
           7348398 general-c n300_dry  xliang5  R    2:26:35      4 cpn-k07-12-01,cpn-k08-12-01,cpn-k08-24-01,cpn-k14-03-01
           7347663 general-c    q3q4s    arall  R    3:37:09      4 cpn-f16-[06,13,25,31]
           7347367 general-c dpla10s3 yiqichen  R    7:32:08      4 cpn-k08-14-01,cpn-k08-18-01,cpn-k08-23-02,cpn-k08-26-02
           7347730 general-c      4sv    arall  R    3:27:57      2 cpn-k06-30-02,cpn-k06-40-02
           7348657 general-c  s15a100 yiqichen  R      24:51      1 cpn-k14-18-02
           7348016 general-c DRM_D_c2 abbasriz  R       2:41      1 cpn-k07-05-02
           7348017 general-c DRM_D_c2 abbasriz  R       2:41      1 cpn-k08-06-02
           7348018 general-c DRM_D_c2 abbasriz  R       2:41      1 cpn-k14-41-02
           7348019 general-c DRM_D_c2 abbasriz  R       2:41      1 cpn-k16-19-02
           7348005 general-c DRM_D_c2 abbasriz  R       6:43      1 cpn-k11-27-02
           7348006 general-c DRM_D_c2 abbasriz  R       6:43      1 cpn-k11-41-01
           7348007 general-c DRM_D_c2 abbasriz  R       6:43      1 cpn-k13-19-02
           7348012 general-c DRM_D_c2 abbasriz  R       4:42      1 cpn-k13-07-01
           7348013 general-c DRM_D_c2 abbasriz  R       4:42      1 cpn-k14-05-01
           7348014 general-c DRM_D_c2 abbasriz  R       4:42      1 cpn-k14-29-02
           7348015 general-c DRM_D_c2 abbasriz  R       4:42      1 cpn-k14-38-01
           7348008 general-c DRM_D_c2 abbasriz  R       6:43      1 cpn-k14-24-01
           7348011 general-c DRM_D_c2 abbasriz  R       6:43      1 cpn-k16-37-01
           7347989 general-c DRM_D_c2 abbasriz  R      10:45      1 cpn-k08-12-02
           7347991 general-c DRM_D_c2 abbasriz  R      10:45      1 cpn-k08-14-02
           7347993 general-c DRM_D_c2 abbasriz  R      10:45      1 cpn-k08-35-01
           7347994 general-c DRM_D_c2 abbasriz  R      10:45      1 cpn-k10-03-01
           7347995 general-c DRM_D_c2 abbasriz  R      10:45      1 cpn-k13-05-01
           7348000 general-c DRM_D_c2 abbasriz  R       8:44      1 cpn-k13-06-01
           7348001 general-c DRM_D_c2 abbasriz  R       8:44      1 cpn-k14-16-01
           7348002 general-c DRM_D_c2 abbasriz  R       8:44      1 cpn-k16-16-02
           7348003 general-c DRM_D_c2 abbasriz  R       8:44      1 cpn-k16-35-01
           7348004 general-c DRM_D_c2 abbasriz  R       8:44      1 cpn-k05-11-02
           7347996 general-c DRM_D_c2 abbasriz  R      10:45      1 cpn-k13-16-02
           7347997 general-c DRM_D_c2 abbasriz  R      10:45      1 cpn-k14-19-02
           7347986 general-c DRM_D_c2 abbasriz  R      12:46      1 cpn-k14-23-01
           7348433 general-c FISBATCH ezgikara  R    1:57:31      1 cpn-f16-28
           7335852 general-c 6Lid996/ yudhajit  R 1-08:47:15      1 cpn-d09-27-01
           7335849 general-c 6Lid993/ yudhajit  R 1-08:54:14      1 cpn-d07-40-01
           7336985 general-c CF34_fg7 yudhajit  R 1-08:00:54      1 cpn-k13-01-02
           7335737 general-c 6Lid922/ yudhajit  R 1-12:56:13      1 cpn-d07-11-02
           7335733 general-c 6Lid919/ yudhajit  R 1-13:02:15      1 cpn-k07-07-01
           7335678 general-c 6Lid893/ yudhajit  R 1-13:46:43      1 cpn-d07-28-01
           7339561 general-c bp_mut14 sushreet  R 1-03:26:08      4 cpn-k08-17-02,cpn-k08-27-02,cpn-k08-28-02,cpn-k13-04-01
           7339562 general-c bp_mut14 sushreet  R 1-03:26:08      4 cpn-k13-04-02,cpn-k14-02-02,cpn-k14-13-01,cpn-k16-01-01
           7336088 general-c CF34_fg9 yudhajit  R 1-18:13:13      1 cpn-f16-35
           7339576 general-c COOH4_fg yudhajit  R 1-03:15:45      1 cpn-k13-37-01
           7347280 general-c joint_19 erasmuso  R   14:02:12      1 cpn-d15-26
           7347248 general-c   res_11 erasmuso  R   14:22:14      1 cpn-d14-27
           7347250 general-c   res_12 erasmuso  R   14:22:14      1 cpn-d14-28
           7347276 general-c joint_15 erasmuso  R   14:04:12      1 cpn-d15-21
           7347277 general-c joint_16 erasmuso  R   14:04:12      1 cpn-d15-22
           7347278 general-c joint_17 erasmuso  R   14:04:12      1 cpn-d15-23
           7347271 general-c joint_11 erasmuso  R   14:06:12      1 cpn-d15-16
           7347272 general-c joint_12 erasmuso  R   14:06:12      1 cpn-d15-17
           7347273 general-c joint_13 erasmuso  R   14:06:12      1 cpn-d15-18
           7347274 general-c joint_14 erasmuso  R   14:06:12      1 cpn-d15-20
           7347268 general-c  joint_6 erasmuso  R   14:08:12      1 cpn-d15-09
           7347269 general-c  joint_7 erasmuso  R   14:08:12      1 cpn-d15-12
           7347270 general-c  joint_8 erasmuso  R   14:08:12      1 cpn-d15-13
           7347262 general-c  joint_1 erasmuso  R   14:10:12      1 cpn-d14-14
           7347263 general-c  joint_2 erasmuso  R   14:10:12      1 cpn-d15-01
           7347264 general-c  joint_3 erasmuso  R   14:10:12      1 cpn-d15-02
           7347265 general-c  joint_4 erasmuso  R   14:10:12      1 cpn-d15-05
           7347266 general-c  joint_5 erasmuso  R   14:10:12      1 cpn-d15-06
           7347241 general-c    res_5 erasmuso  R   14:26:14      1 cpn-d14-18
           7347255 general-c   res_17 erasmuso  R   14:18:13      1 cpn-d14-32
           7347256 general-c   res_18 erasmuso  R   14:18:13      1 cpn-d14-35
           7347257 general-c   res_19 erasmuso  R   14:18:13      1 cpn-d14-37
           7347258 general-c   res_20 erasmuso  R   14:18:13      1 cpn-d14-38
           7347252 general-c   res_14 erasmuso  R   14:20:13      1 cpn-d14-30
           7347254 general-c   res_16 erasmuso  R   14:20:13      1 cpn-d14-33
           7347251 general-c   res_13 erasmuso  R   14:22:14      1 cpn-d14-29
           7347246 general-c    res_9 erasmuso  R   14:24:14      1 cpn-d14-09
           7347247 general-c   res_10 erasmuso  R   14:24:14      1 cpn-d14-22
           7347242 general-c    res_6 erasmuso  R   14:26:14      1 cpn-d14-19
           7347243 general-c    res_7 erasmuso  R   14:26:14      1 cpn-d14-20
           7347245 general-c    res_8 erasmuso  R   14:26:14      1 cpn-d14-21
           7347237 general-c    res_2 erasmuso  R   14:28:28      1 cpn-d14-15
           7347239 general-c    res_3 erasmuso  R   14:28:28      1 cpn-d14-16
           7347240 general-c    res_4 erasmuso  R   14:28:28      1 cpn-d14-17
           7347311 general-c joint_18 erasmuso  R   11:22:03      1 cpn-d14-08
           7347310 general-c    res_1 erasmuso  R   11:24:03      1 cpn-d14-06
           7341084 general-c OMe1_fg8 yudhajit  R 1-03:12:18      1 cpn-k16-40-01
           7331941 general-c mut93_md sushreet  R 2-13:41:27      4 cpn-k11-23-01,cpn-k16-08-01,cpn-k16-15-02,cpn-k16-34-01
           7331938 general-c mut93_md sushreet  R 2-13:43:28      4 cpn-k08-04-01,cpn-k08-05-02,cpn-k08-29-01,cpn-k10-35-01
           7342694 general-c OMe2_fg9 yudhajit  R 1-01:59:47      1 cpn-k10-39-01
           7343184 general-c OMe4_fg6 yudhajit  R 1-01:16:28      1 cpn-k16-27-02
           7343321 general-c OMe4_fg9 yudhajit  R 1-01:05:55      1 cpn-k10-14-01
           7331937 general-c mut93_md sushreet  R 2-17:15:28      4 cpn-k05-39-01,cpn-k05-40-01,cpn-k06-11-02,cpn-k06-12-02
           7344399 general-c NMe22_fg yudhajit  R   22:41:40      1 cpn-k13-27-02
           7344695 general-c NMe24_fg yudhajit  R   22:19:35      1 cpn-k13-24-02
           7344700 general-c NMe24_fg yudhajit  R   22:19:35      1 cpn-k14-23-02
           7347521 general-c    3jm31 rmondini  R    3:15:55      1 cpn-k16-18-02
           7347491 general-c     3jm1 rmondini  R    3:51:29      1 cpn-k14-26-01
           7347492 general-c     3jm2 rmondini  R    3:51:29      1 cpn-k14-27-02
           7347493 general-c     3jm3 rmondini  R    3:51:29      1 cpn-k14-28-01
           7347494 general-c     3jm4 rmondini  R    3:51:29      1 cpn-k14-29-01
           7347495 general-c     3jm5 rmondini  R    3:51:29      1 cpn-k14-35-01
           7347496 general-c     3jm6 rmondini  R    3:51:29      1 cpn-k14-35-02
           7347497 general-c     3jm7 rmondini  R    3:51:29      1 cpn-k14-36-02
           7347498 general-c     3jm8 rmondini  R    3:51:29      1 cpn-k14-37-02
           7347499 general-c     3jm9 rmondini  R    3:51:29      1 cpn-k14-39-01
           7347500 general-c    3jm10 rmondini  R    3:51:29      1 cpn-k14-40-01
           7347501 general-c    3jm11 rmondini  R    3:51:29      1 cpn-k16-02-01
           7347502 general-c    3jm12 rmondini  R    3:51:29      1 cpn-k16-02-02
           7347503 general-c    3jm13 rmondini  R    3:51:29      1 cpn-k16-03-01
           7347504 general-c    3jm14 rmondini  R    3:51:29      1 cpn-k16-04-02
           7347505 general-c    3jm15 rmondini  R    3:51:29      1 cpn-k16-06-01
           7347506 general-c    3jm16 rmondini  R    3:51:29      1 cpn-k16-08-02
           7347507 general-c    3jm17 rmondini  R    3:51:29      1 cpn-k16-13-02
           7347508 general-c    3jm18 rmondini  R    3:51:29      1 cpn-k16-15-01
           7347509 general-c    3jm19 rmondini  R    3:51:29      1 cpn-k16-16-01
           7347510 general-c    3jm20 rmondini  R    3:51:29      1 cpn-k16-18-01
           7347511 general-c    3jm21 rmondini  R    3:51:29      1 cpn-k16-19-01
           7347512 general-c    3jm22 rmondini  R    3:51:29      1 cpn-k16-23-02
           7347513 general-c    3jm23 rmondini  R    3:51:29      1 cpn-k16-25-01
           7347514 general-c    3jm24 rmondini  R    3:51:29      1 cpn-k16-25-02
           7347515 general-c    3jm25 rmondini  R    3:51:29      1 cpn-k16-28-02
           7347516 general-c    3jm26 rmondini  R    3:51:29      1 cpn-k16-30-01
           7347517 general-c    3jm27 rmondini  R    3:51:29      1 cpn-k16-35-02
           7347518 general-c    3jm28 rmondini  R    3:51:29      1 cpn-k16-36-01
           7347519 general-c    3jm29 rmondini  R    3:51:29      1 cpn-k16-39-01
           7347520 general-c    3jm30 rmondini  R    3:51:29      1 cpn-k16-41-01
           7347462 general-c    3jl22 rmondini  R    3:51:32      1 cpn-k10-29-01
           7347463 general-c    3jl23 rmondini  R    3:51:32      1 cpn-k10-35-02
           7347464 general-c    3jl24 rmondini  R    3:51:32      1 cpn-k10-37-02
           7347465 general-c    3jl25 rmondini  R    3:51:32      1 cpn-k10-38-02
           7347466 general-c    3jl26 rmondini  R    3:51:32      1 cpn-k11-27-01
           7347467 general-c    3jl27 rmondini  R    3:51:32      1 cpn-k11-28-01
           7347468 general-c    3jl28 rmondini  R    3:51:32      1 cpn-k11-41-02
           7347469 general-c    3jl29 rmondini  R    3:51:32      1 cpn-k13-05-02
           7347470 general-c    3jl30 rmondini  R    3:51:32      1 cpn-k13-12-01
           7347471 general-c    3jl31 rmondini  R    3:51:32      1 cpn-k13-13-01
           7347472 general-c    3jl32 rmondini  R    3:51:32      1 cpn-k13-34-02
           7347473 general-c    3jl33 rmondini  R    3:51:32      1 cpn-k13-35-02
           7347474 general-c    3jl34 rmondini  R    3:51:32      1 cpn-k13-38-02
           7347475 general-c    3jl35 rmondini  R    3:51:32      1 cpn-k13-39-01
           7347476 general-c    3jl36 rmondini  R    3:51:32      1 cpn-k13-40-02
           7347477 general-c    3jl37 rmondini  R    3:51:32      1 cpn-k13-41-01
           7347478 general-c    3jl38 rmondini  R    3:51:32      1 cpn-k14-01-01
           7347479 general-c    3jl39 rmondini  R    3:51:32      1 cpn-k14-01-02
           7347480 general-c    3jl40 rmondini  R    3:51:32      1 cpn-k14-04-01
           7347481 general-c    3jl41 rmondini  R    3:51:32      1 cpn-k14-07-02
           7347482 general-c    3jl42 rmondini  R    3:51:32      1 cpn-k14-08-01
           7347483 general-c    3jl43 rmondini  R    3:51:32      1 cpn-k14-12-02
           7347484 general-c    3jl44 rmondini  R    3:51:32      1 cpn-k14-14-01
           7347485 general-c    3jl45 rmondini  R    3:51:32      1 cpn-k14-15-01
           7347486 general-c    3jl46 rmondini  R    3:51:32      1 cpn-k14-17-01
           7347487 general-c    3jl47 rmondini  R    3:51:32      1 cpn-k14-17-02
           7347488 general-c    3jl48 rmondini  R    3:51:32      1 cpn-k14-19-01
           7347489 general-c    3jl49 rmondini  R    3:51:32      1 cpn-k14-24-02
           7347490 general-c    3jl50 rmondini  R    3:51:32      1 cpn-k14-25-02
           7347441 general-c     3jl1 rmondini  R    3:51:35      1 cpn-k07-01-02
           7347442 general-c     3jl2 rmondini  R    3:51:35      1 cpn-k07-06-01
           7347443 general-c     3jl3 rmondini  R    3:51:35      1 cpn-k07-13-01
           7347444 general-c     3jl4 rmondini  R    3:51:35      1 cpn-k08-01-01
           7347445 general-c     3jl5 rmondini  R    3:51:35      1 cpn-k08-08-01
           7347446 general-c     3jl6 rmondini  R    3:51:35      1 cpn-k08-15-02
           7347447 general-c     3jl7 rmondini  R    3:51:35      1 cpn-k08-16-01
           7347448 general-c     3jl8 rmondini  R    3:51:35      1 cpn-k08-25-01
           7347449 general-c     3jl9 rmondini  R    3:51:35      1 cpn-k08-30-02
           7347450 general-c    3jl10 rmondini  R    3:51:35      1 cpn-k08-34-02
           7347451 general-c    3jl11 rmondini  R    3:51:35      1 cpn-k08-36-02
           7347452 general-c    3jl12 rmondini  R    3:51:35      1 cpn-k10-01-02
           7347453 general-c    3jl13 rmondini  R    3:51:35      1 cpn-k10-02-02
           7347454 general-c    3jl14 rmondini  R    3:51:35      1 cpn-k10-03-02
           7347455 general-c    3jl15 rmondini  R    3:51:35      1 cpn-k10-05-02
           7347456 general-c    3jl16 rmondini  R    3:51:35      1 cpn-k10-08-01
           7347457 general-c    3jl17 rmondini  R    3:51:35      1 cpn-k10-12-01
           7347458 general-c    3jl18 rmondini  R    3:51:35      1 cpn-k10-15-02
           7347459 general-c    3jl19 rmondini  R    3:51:35      1 cpn-k10-24-02
           7347460 general-c    3jl20 rmondini  R    3:51:35      1 cpn-k10-27-02
           7347461 general-c    3jl21 rmondini  R    3:51:35      1 cpn-k10-28-02
           7345021 general-c Et4_fg6_ yudhajit  R   19:20:49      1 cpn-k11-26-02
           7345030 general-c Et4_fg3_ yudhajit  R   19:16:49      1 cpn-k13-17-02
           7345464 general-c But1_fg6 yudhajit  R   17:04:37      1 cpn-k08-03-02
           7345475 general-c But1_fg9 yudhajit  R   17:04:37      1 cpn-k16-12-02
           7345476 general-c But1_fg8 yudhajit  R   17:04:37      1 cpn-k16-17-01
           7345496 general-c But1_fg5 yudhajit  R   16:56:37      1 cpn-k07-05-01
